cand,label,cfg,split,fpt,miss,delay
"RV|('H', 10, 0.2, 0.1)",RV,"('H', 10, 0.2, 0.1)",14,1.0,0.5,15.0
"RV|('H', 10, 0.3, -0.3)",RV,"('H', 10, 0.3, -0.3)",14,0.0,0.5,11.0
"RV|('H', 10, 0.3, 0.0)",RV,"('H', 10, 0.3, 0.0)",14,0.5555555555555556,0.5026342478048426,17.0
"RV|('H', 10, 0.3, 0.15)",RV,"('H', 10, 0.3, 0.15)",14,1.0,0.5966268512507334,18.0
"RV|('H', 10, 0.4, -0.4)",RV,"('H', 10, 0.4, -0.4)",14,0.0,0.5,11.0
"RV|('H', 10, 0.4, 0.0)",RV,"('H', 10, 0.4, 0.0)",14,0.42857142857142855,0.605107495505713,20.5
"RV|('H', 10, 0.4, 0.2)",RV,"('H', 10, 0.4, 0.2)",14,1.0,0.6755494069256196,22.0
"RV|('H', 10, 0.5, -0.5)",RV,"('H', 10, 0.5, -0.5)",14,0.0,0.5,11.0
"RV|('H', 10, 0.5, 0.0)",RV,"('H', 10, 0.5, 0.0)",14,0.4,0.738092258258588,22.0
"RV|('H', 10, 0.5, 0.25)",RV,"('H', 10, 0.5, 0.25)",14,0.8571428571428571,0.7777590026403152,24.0
"RV|('C', 0, 0.0, 0.5)",RV,"('C', 0, 0.0, 0.5)",14,0.8,0.32461825147111856,11.0
"RV|('C', 0, 0.0, 1)",RV,"('C', 0, 0.0, 1)",14,0.6,0.3474104333832877,11.0
"RV|('C', 0, 0.0, 2)",RV,"('C', 0, 0.0, 2)",14,0.3333333333333333,0.40489416318454075,12.0
"RV|('C', 0, 0.0, 4)",RV,"('C', 0, 0.0, 4)",14,0.16666666666666666,0.5,12.0
"RV|('C', 0, 0.0, 8)",RV,"('C', 0, 0.0, 8)",14,0.0,0.5,12.0
"RV|('C', 0, 0.1, 0.5)",RV,"('C', 0, 0.1, 0.5)",14,0.4444444444444444,0.39747342900485,11.0
"RV|('C', 0, 0.1, 1)",RV,"('C', 0, 0.1, 1)",14,0.3333333333333333,0.46408041654257265,12.0
"RV|('C', 0, 0.1, 2)",RV,"('C', 0, 0.1, 2)",14,0.16666666666666666,0.4982550948675192,12.5
"RV|('C', 0, 0.1, 4)",RV,"('C', 0, 0.1, 4)",14,0.0,0.5,12.0
"RV|('C', 0, 0.1, 8)",RV,"('C', 0, 0.1, 8)",14,0.0,0.5,12.0
"RV|('C', 0, 0.2, 0.5)",RV,"('C', 0, 0.2, 0.5)",14,0.2222222222222222,0.4620645861634925,12.0
"RV|('C', 0, 0.2, 1)",RV,"('C', 0, 0.2, 1)",14,0.0,0.5,12.0
"RV|('C', 0, 0.2, 2)",RV,"('C', 0, 0.2, 2)",14,0.0,0.5,11.5
"RV|('C', 0, 0.2, 4)",RV,"('C', 0, 0.2, 4)",14,0.0,0.5,11.0
"RV|('C', 0, 0.2, 8)",RV,"('C', 0, 0.2, 8)",14,0.0,0.5,11.0
"RV|('C', 0, 0.3, 0.5)",RV,"('C', 0, 0.3, 0.5)",14,0.0,0.5,11.5
"RV|('C', 0, 0.3, 1)",RV,"('C', 0, 0.3, 1)",14,0.0,0.5,11.0
"RV|('C', 0, 0.3, 2)",RV,"('C', 0, 0.3, 2)",14,0.0,0.5,10.0
"RV|('C', 0, 0.3, 4)",RV,"('C', 0, 0.3, 4)",14,0.0,0.5,11.0
"RV|('C', 0, 0.3, 8)",RV,"('C', 0, 0.3, 8)",14,0.0,0.5,11.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",0,4.333333333333333,0.3359690007074635,12.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",1,4.75,0.3298548853947742,13.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",2,5.1,0.3201905625868193,11.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",3,4.5,0.3523643146290192,12.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",4,4.55,0.33031314719319826,10.5
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",5,4.428571428571429,0.3024625059295206,12.5
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",6,5.0,0.2882357698013857,10.5
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",7,4.2,0.31566314336598406,11.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",8,4.25,0.29849174418376795,10.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",9,5.75,0.2882357698013857,11.5
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",10,4.732142857142858,0.3210342775031158,12.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",11,5.0,0.2979348786298101,11.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",12,5.0,0.30861460510796757,10.5
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",13,5.5,0.28510113232046547,9.0
"BASE EMA cross|{'fast': 5, 'slow': 50}",BASE EMA cross,"{'fast': 5, 'slow': 50}",14,4.4,0.3180380652981316,10.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",0,2.8,0.4038621042842155,15.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",1,3.2857142857142856,0.4038621042842155,15.5
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",2,3.3666666666666667,0.3973384483661011,15.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",3,2.7142857142857144,0.4043464928553548,15.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",4,3.071428571428571,0.39366729187939487,13.75
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",5,3.0,0.3830841935782451,15.75
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",6,3.0,0.36895159169139624,15.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",7,2.732142857142857,0.38289715314962103,15.5
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",8,2.857142857142857,0.3551987989989991,13.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",9,4.0,0.3786753694165694,15.5
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",10,3.0,0.3843116668878336,15.5
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",11,3.5,0.36996437118735415,14.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",12,3.142857142857143,0.3786753694165694,15.0
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",13,3.6666666666666665,0.3517146530961117,12.5
"BASE EMA cross|{'fast': 5, 'slow': 100}",BASE EMA cross,"{'fast': 5, 'slow': 100}",14,3.0,0.3673392639880689,14.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",0,2.0,0.45682926237226035,17.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",1,2.0,0.4728468574497319,20.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",2,2.0,0.48730811574995636,16.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",3,1.8,0.4672639034743788,17.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",4,2.0,0.45128739337656976,15.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",5,2.1214285714285714,0.42891570635552595,21.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",6,2.0,0.40953661041111644,18.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",7,1.8666666666666667,0.40579029074587675,19.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",8,2.0,0.38978963622627666,15.5
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",9,2.3333333333333335,0.43380088731049304,20.5
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",10,2.1547619047619047,0.43544348626884377,21.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",11,2.25,0.42861488544387183,19.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",12,2.0,0.4272589679033408,18.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",13,2.1833333333333336,0.41488227667622335,15.0
"BASE EMA cross|{'fast': 5, 'slow': 200}",BASE EMA cross,"{'fast': 5, 'slow': 200}",14,2.0,0.40433961502504656,16.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",0,1.7142857142857142,0.4376489429908933,16.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",1,1.8,0.4798657633887417,19.5
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",2,1.6666666666666667,0.4739189648868463,16.5
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",3,1.375,0.45580629277218143,16.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",4,1.5357142857142856,0.45606685916063505,14.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",5,2.0,0.43664398000402904,20.25
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",6,1.8,0.4300500786600618,19.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",7,1.5,0.430618612987735,17.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",8,1.6666666666666667,0.4140674805872434,16.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",9,2.0,0.47323898948717485,22.5
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",10,1.5857142857142859,0.4519938705452893,21.5
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",11,1.8,0.44950457545858524,19.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",12,1.4,0.44832661568626475,19.0
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",13,1.6666666666666667,0.43652920395022166,16.5
"BASE EMA cross|{'fast': 5, 'slow': 300}",BASE EMA cross,"{'fast': 5, 'slow': 300}",14,1.4,0.4370860852271945,16.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",0,1.2857142857142858,0.42941682528921404,16.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",1,1.3333333333333333,0.4957504680696701,17.5
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",2,1.1339285714285714,0.5,16.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",3,1.2,0.44647746361556395,15.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",4,1.4,0.4319480455836579,12.25
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",5,1.6,0.4588057339462547,21.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",6,1.4,0.4627752990708459,19.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",7,1.4,0.43254574718549677,17.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",8,1.625,0.4245335257812181,16.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",9,1.5,0.5,24.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",10,1.4,0.4699945118620587,21.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",11,1.6666666666666667,0.47323898948717485,20.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",12,1.0,0.4748450102503523,18.5
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",13,1.4,0.4770296412230496,16.0
"BASE EMA cross|{'fast': 5, 'slow': 400}",BASE EMA cross,"{'fast': 5, 'slow': 400}",14,1.4,0.43390102632447575,15.5
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",0,3.0,0.3629236652730993,15.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",1,3.2,0.3649488907011604,15.5
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",2,3.775,0.36109728787477846,14.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",3,3.0,0.3708562460639944,14.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",4,3.2,0.34480982316575226,13.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",5,3.1833333333333336,0.3411283520542179,15.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",6,3.5,0.3221670207646655,14.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",7,2.857142857142857,0.35423141348263587,14.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",8,3.0,0.3158358542372942,13.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",9,4.0,0.32074354306977004,14.5
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",10,3.2,0.35469580696052405,14.5
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",11,3.2857142857142856,0.3157099755476312,14.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",12,3.6666666666666665,0.340271549444385,14.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",13,4.0,0.3095896684964955,12.0
"BASE EMA cross|{'fast': 10, 'slow': 50}",BASE EMA cross,"{'fast': 10, 'slow': 50}",14,3.2,0.3293563676662497,13.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",0,2.0,0.42481342868910454,19.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",1,2.25,0.4239524371152712,19.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",2,2.267857142857143,0.41984986987571726,17.75
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",3,2.0,0.4301041359800369,18.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",4,2.2,0.40859013573019237,16.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",5,2.1714285714285717,0.4105443187246704,19.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",6,2.142857142857143,0.38835440089310325,18.5
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",7,2.0,0.41011915542346356,19.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",8,2.142857142857143,0.38835440089310325,16.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",9,2.6666666666666665,0.3960619100163057,18.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",10,2.2,0.4170043848462236,18.75
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",11,2.3333333333333335,0.396411225870363,17.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",12,2.2,0.3958611299238205,18.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",13,2.3666666666666667,0.38293972713853164,15.0
"BASE EMA cross|{'fast': 10, 'slow': 100}",BASE EMA cross,"{'fast': 10, 'slow': 100}",14,2.2,0.3958611299238205,16.5
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",0,1.4,0.48782486932512803,19.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",1,1.5,0.5,22.5
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",2,1.4642857142857144,0.5,18.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",3,1.375,0.4935772527231015,20.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",4,1.4,0.48828726604511774,17.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",5,1.6,0.43819537949065934,22.75
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",6,1.5,0.41765178058547764,19.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",7,1.4,0.41863572624887013,20.5
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",8,1.4285714285714286,0.41765178058547764,18.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",9,1.6666666666666667,0.4672787225062317,23.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",10,1.5,0.453883625506335,22.75
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",11,1.6666666666666667,0.44813573444700416,21.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",12,1.4,0.4356552871698741,21.0
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",13,1.5,0.4424934770494344,16.25
"BASE EMA cross|{'fast': 10, 'slow': 200}",BASE EMA cross,"{'fast': 10, 'slow': 200}",14,1.4,0.4340804203529022,19.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",0,1.1666666666666667,0.47642424050443255,18.5
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",1,1.4,0.5,23.5
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",2,1.0,0.5,19.75
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",3,1.0,0.4893614832059831,18.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",4,1.0,0.47791732075656906,16.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",5,1.3333333333333333,0.47240181611037285,22.75
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",6,1.0,0.4611464459025155,21.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",7,1.1214285714285714,0.45481949812209743,20.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",8,1.1666666666666667,0.4461390360315817,19.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",9,1.3333333333333333,0.49223529881877887,25.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",10,1.2916666666666665,0.4865825127294835,23.25
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",11,1.3333333333333333,0.47587119764777897,22.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",12,1.0,0.4860072887868213,22.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",13,1.0,0.4691616642950164,20.0
"BASE EMA cross|{'fast': 10, 'slow': 300}",BASE EMA cross,"{'fast': 10, 'slow': 300}",14,1.0,0.46285097432763644,18.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",0,0.8571428571428571,0.47092348565018116,17.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",1,0.8571428571428571,0.5,21.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",2,0.8333333333333334,0.5,16.5
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",3,0.8333333333333334,0.4734350479659687,16.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",4,1.0,0.47442157389810824,14.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",5,1.1428571428571428,0.4889181937631403,22.25
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",6,1.0,0.48275147771044485,21.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",7,1.0,0.45175321696712994,19.5
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",8,1.1428571428571428,0.4525320308501265,19.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",9,1.0,0.5,26.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",10,1.0,0.49890964719716296,22.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",11,1.1428571428571428,0.49623659210065874,22.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",12,1.0,0.5,20.0
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",13,1.0,0.4976168105873478,18.5
"BASE EMA cross|{'fast': 10, 'slow': 400}",BASE EMA cross,"{'fast': 10, 'slow': 400}",14,1.0,0.454163841806511,17.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",0,2.142857142857143,0.3994329569950646,19.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",1,2.3333333333333335,0.3993320341274166,19.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",2,2.6,0.3832028558516919,17.75
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",3,2.2,0.3958611299238205,18.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",4,2.25,0.3742313377685015,16.25
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",5,2.2,0.38177124232639936,19.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",6,2.4,0.36895159169139624,18.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",7,2.0,0.38733549117539645,18.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",8,2.2,0.351760559965327,17.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",9,2.6666666666666665,0.3711972501185316,18.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",10,2.291666666666667,0.38061891151752325,18.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",11,2.3333333333333335,0.3586732972610088,17.0
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",12,2.5,0.3724114063501675,17.5
"BASE EMA cross|{'fast': 20, 'slow': 50}",BASE EMA cross,"{'fast': 20, 'slow': 50}",13,2.6333333333333333,0.3464109564025555,15.0
